id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
699651754998159505,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,66423001,Tolga,,Josefstadt,48.20952,16.34661,Entire home/apt,100,4,2,2023-06-04,0.46,1,59,2,
690888483154865051,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,296995222,Alexandra,,Innere Stadt,48.21636,16.37026,Entire home/apt,190,2,4,2023-05-21,0.43,1,361,4,
700080537871089559,Rental unit in Vienna · ★4.57 · 1 bedroom · 2 beds · 1.5 shared baths,476180560,Reiner,,Favoriten,48.1804,16.37367,Shared room,32,2,7,2022-09-25,0.56,1,0,5,
700340233347617458,Rental unit in Vienna · ★4.33 · 1 bedroom · 1 bed · 1 bath,454972458,Claudio,,Alsergrund,48.22738,16.35568,Entire home/apt,50,3,3,2023-07-31,0.27,3,72,3,
691169818597144029,Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,385064248,Blueground,,Brigittenau,48.238916,16.3879159,Entire home/apt,108,30,1,2023-03-15,0.17,299,0,1,
691744241751440570,Rental unit in Vienna · 3 bedrooms · 6 beds · 2 baths,404652017,Alpheus,,Whring,48.22428,16.34735,Entire home/apt,205,1,0,,,61,341,0,
691806977084135820,Rental unit in Vienna · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,297645210,Davide,,Rudolfsheim-Fnfhaus,48.1882504,16.3329989,Private room,45,4,10,2022-10-11,0.78,1,66,7,
700392804367091283,Condo in Vienna · 1 bedroom · 1 bed · 1 bath,44320860,Lena,,Ottakring,48.21098172006335,16.32654174717865,Entire home/apt,65,1,2,2023-04-24,0.39,1,323,2,
691841433124520500,Rental unit in Vienna · ★4.85 · 1 bedroom · 1 bed · 1 bath,99299823,Christian,,Alsergrund,48.2155439255471,16.34712845344238,Entire home/apt,88,3,13,2023-08-07,1.06,1,35,12,
700421465679793276,casa particular in Vienna · ★5.0 · 1 bedroom · 1 shared bath,94446801,Hasan,,Brigittenau,48.23867,16.36639,Shared room,35,1,3,2023-05-28,0.24,1,90,2,
691904733142116835,Rental unit in Vienna · ★4.93 · 1 bedroom · 2 beds · 1 bath,185439589,Stefan,,Hernals,48.2146591,16.3340027,Entire home/apt,77,1,55,2023-08-03,4.33,2,329,49,
700437974244231788,Rental unit in Vienna · 2 bedrooms · 3 beds · 1 bath,143119334,Julia,,Whring,48.22309,16.33816,Entire home/apt,85,30,0,,,2,364,0,
691975913065564193,Serviced apartment in Vienna · 1 bedroom · 1 bed · 1 bath,8632750,Andreas,,Landstra§e,48.20291,16.39533,Entire home/apt,99,1,0,,,71,317,0,
700439961470631436,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 private bath,90168900,Natascha,,Rudolfsheim-Fnfhaus,48.18713,16.32212,Private room,100,2,4,2023-05-01,0.32,1,364,3,
700440897787975236,Rental unit in Vienna · 3 bedrooms · 3 beds · 1.5 baths,385064248,Blueground,,Innere Stadt,48.2054149,16.3580979,Entire home/apt,267,30,0,,,299,66,0,
692633678401735804,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,474817695,Siawash,,Favoriten,48.18263,16.37797,Entire home/apt,100,3,17,2023-05-10,1.40,1,124,17,
700508342383674319,Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,385064248,Blueground,,Innere Stadt,48.2054149,16.3580979,Entire home/apt,276,30,0,,,299,0,0,
692785644825562813,Rental unit in Vienna · ★4.75 · 1 bedroom · 1 bed · 1 bath,456432976,Arthur,,Favoriten,48.17601,16.36709,Entire home/apt,56,3,32,2023-08-13,2.66,2,1,32,
700533962908323965,Condo in Vienna · ★4.55 · 1 bedroom · 1 bed · 1 bath,401426547,Berat,,Favoriten,48.17660859999999,16.3675032,Entire home/apt,69,1,121,2023-08-24,9.97,2,324,121,
700549830641744739,Serviced apartment in Vienna · 1 bedroom · 2 beds · 1.5 baths,476512177,Home In Vienna,,Favoriten,48.141343680661194,16.398863596295147,Entire home/apt,130,2,0,,,4,309,0,
693178484509261584,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,9610778,Luisa,,Leopoldstadt,48.2193,16.40319,Entire home/apt,77,1,8,2023-09-03,0.68,1,37,8,
700581743397694347,Condo in Vienna · ★4.13 · 1 bedroom · 1 bed · 1 bath,476521440,Oliver,,Brigittenau,48.22707,16.3668,Entire home/apt,55,7,8,2023-01-02,0.70,1,0,8,
693198666000360350,Rental unit in Vienna · ★4.89 · 2 bedrooms · 2 beds · 1 bath,9403216,Josef,,Favoriten,48.17380559999999,16.3750971,Entire home/apt,113,5,9,2023-08-17,0.79,24,275,9,
693210651311079626,Condo in Vienna · ★5.0 · 1 bedroom · 3 beds · 1 bath,107688851,Milan,,Rudolfsheim-Fnfhaus,48.19428167588511,16.322126490681217,Entire home/apt,96,3,6,2023-07-14,0.49,3,36,6,
700655994625235922,Condo in Vienna · 2 bedrooms · 4 beds · 1.5 baths,375099848,Sophie,,Donaustadt,48.25036645920955,16.431927426458717,Entire home/apt,51,28,0,,,1,364,0,
693214752596445516,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,37551709,Tanya,,Leopoldstadt,48.22176,16.38184,Entire home/apt,53,4,1,2022-08-22,0.08,1,0,0,
700777460473902569,Condo in Vienna · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,2291632,Lucia,,Favoriten,48.17494,16.37719,Private room,47,3,5,2023-04-28,0.41,3,158,4,
700786250922636053,Rental unit in Vienna · ★4.57 · 1 bedroom · 1 bed · 1 bath,349796308,Thomas,,Innere Stadt,48.20967,16.37482,Entire home/apt,100,1,81,2023-09-05,6.43,2,301,77,
700804279622097312,Rental unit in Vienna · Studio · 1 bed · 1 bath,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21954,16.37635,Entire home/apt,60,90,1,2023-07-07,0.47,56,358,1,
693225825187275221,Rental unit in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,181279378,Loredana,,Innere Stadt,48.213466998027165,16.372900865972042,Entire home/apt,220,5,3,2023-04-29,0.36,1,259,3,
700923398145352580,Rental unit in Vienna · ★4.94 · 1 bedroom · 3 beds · 1 bath,35508371,Markus,,Penzing,48.19804,16.30483,Entire home/apt,67,1,114,2023-09-01,9.17,15,337,112,
693230473769991432,Rental unit in Vienna · ★4.78 · 1 bedroom · 1 bed · 1 bath,53178880,Yoiset Und Markus,,Landstra§e,48.21163,16.39172,Entire home/apt,102,1,69,2023-09-05,5.38,13,297,64,
701092095485142616,Rental unit in Vienna · ★5.0 · Studio · 1 bed · 1 bath,2032537,Niko,,Margareten,48.18776,16.35751,Entire home/apt,106,28,7,2023-06-25,0.64,6,322,7,
693234655570941880,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,56494737,Anton,,Neubau,48.20531,16.34859,Entire home/apt,90,5,1,2022-09-17,0.08,1,0,1,
693282944033720598,Serviced apartment in Vienna · ★4.67 · 1 bedroom · 2 beds · 1 bath,474943273,Edward,,Innere Stadt,48.2131935,16.3731743,Entire home/apt,180,2,6,2023-07-05,0.52,4,286,6,
701142367291647367,Condo in Vienna · ★5.0 · 1 bedroom · 3 beds · 1 bath,336487250,Anna,,Landstra§e,48.194693674913566,16.41102947294712,Entire home/apt,110,1,69,2023-09-03,5.91,1,144,69,
701194237780013146,Condo in Vienna · ★4.42 · Studio · 1 bed · 1 bath,467757863,Apart Triester,,Favoriten,48.1718548,16.3519896,Entire home/apt,84,1,19,2023-04-15,1.54,40,167,18,
701194686036183158,Condo in Vienna · ★4.83 · Studio · 1 bed · 1 bath,467757863,Apart Triester,,Favoriten,48.1718548,16.3519896,Entire home/apt,88,1,12,2023-06-25,1.18,40,176,12,
693292164949700442,Rental unit in Vienna · ★4.41 · 2 bedrooms · 3 beds · 1 bath,88128342,Adam,,Landstra§e,48.19505927462978,16.389850958280093,Entire home/apt,107,1,32,2023-08-10,4.16,59,286,32,
701197731461634354,Rental unit in Vienna · ★4.88 · 1 bedroom · 1 bed · 1 bath,420526785,Augustine,,Margareten,48.18553,16.3593,Entire home/apt,96,3,8,2023-07-15,0.77,1,178,8,
693336492097656767,Rental unit in Vienna · ★4.20 · 1 bedroom · 1 bed · 1 bath,474943273,Edward,,Innere Stadt,48.2131935,16.3731743,Entire home/apt,118,1,5,2023-04-16,0.42,4,273,5,
693367686306931280,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,474943273,Edward,,Innere Stadt,48.2131935,16.3731743,Entire home/apt,166,2,1,2022-11-28,0.11,4,311,1,
693371808676501345,Rental unit in Vienna · ★4.17 · 1 bedroom · 3 beds · 1 bath,474968256,Torkom,,Favoriten,48.1733199,16.3807425,Entire home/apt,85,1,6,2022-10-02,0.47,2,358,1,
701230644442630002,Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,70886398,Nina,,Favoriten,48.17694,16.37841,Entire home/apt,79,3,7,2023-08-05,0.57,1,361,7,
702197839020857564,Condo in Vienna · 1 bedroom · 2 beds · 1 bath,217781867,John,,Rudolfsheim-Fnfhaus,48.19866,16.31498,Entire home/apt,58,2,2,2023-06-08,0.45,2,0,2,
702216098650668323,Rental unit in Vienna · ★4.18 · 2 bedrooms · 3 beds · 1 bath,88128342,Adam,,Margareten,48.1829,16.36174,Entire home/apt,98,1,44,2023-09-04,3.53,59,356,42,
702575892395002979,Rental unit in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1 bath,129960877,Mary & Kiki,,Leopoldstadt,48.21772,16.38509,Entire home/apt,212,1,13,2023-07-30,1.08,35,59,13,
702577993400335684,Rental unit in Vienna · ★4.86 · 2 bedrooms · 3 beds · 1 bath,129960877,Mary & Kiki,,Leopoldstadt,48.21795,16.38352,Entire home/apt,225,1,7,2023-06-12,0.64,35,103,7,
693446751362299561,Rental unit in Vienna · ★4.92 · 1 bedroom · 1 bed · 1 bath,54741385,Oidahome,,Favoriten,48.17338,16.38777,Entire home/apt,115,1,64,2023-08-06,5.11,28,349,60,
702696772266022817,Condo in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,476929748,Werner,,Favoriten,48.166426089276776,16.383156511739628,Entire home/apt,51,1,37,2023-09-02,3.07,2,44,37,
693498168239152130,Condo in Vienna · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,432493088,James,,Leopoldstadt,48.21697,16.3818,Entire home/apt,145,1,24,2023-08-31,1.88,6,301,22,
693533598863460927,Place to stay in Vienna · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,288328438,Julia,,Mariahilf,48.19068960316559,16.33765898644924,Entire home/apt,150,1,42,2023-07-21,3.29,11,176,38,
702745832729134489,Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,475421775,Nena,,Favoriten,48.1775992,16.3623535,Entire home/apt,105,1,35,2023-08-07,2.83,1,287,32,
693944794775539200,Rental unit in Vienna · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,103305613,Amelie,,Leopoldstadt,48.22,16.38296,Private room,45,1,6,2022-09-22,0.47,1,0,3,
694034935977011951,Rental unit in Vienna · ★4.99 · 1 bedroom · 2 beds · 1.5 baths,274569848,Cp,,Simmering,48.16871,16.4153,Entire home/apt,66,1,70,2023-09-03,5.48,7,358,66,
694102901514332791,Rental unit in Vienna · ★4.88 · 1 bedroom · 2 beds · 1 bath,185439589,Stefan,,Hernals,48.21509,16.33517,Entire home/apt,77,1,40,2023-07-26,3.17,2,311,36,
702847812918297208,Condo in Vienna · ★4.90 · 1 bedroom · 1 bed · 1 bath,476964404,Johann,,Meidling,48.17097,16.32837,Entire home/apt,59,3,48,2023-08-27,3.97,3,164,48,
703310853091134651,Serviced apartment in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1 bath,473779995,Merlinda,,Landstra§e,48.19518,16.40985,Entire home/apt,426,3,8,2023-08-30,0.98,56,353,8,
703330822230914574,Rental unit in Vienna · ★4.85 · 1 bedroom · 2 beds · 1 bath,107553706,Olga,,Leopoldstadt,48.22027,16.40023,Entire home/apt,64,2,41,2023-08-23,3.33,3,211,40,
694113888734043754,Rental unit in Vienna · ★4.52 · 1 bedroom · 1 bed · 1.5 baths,359601985,Nadine,,Leopoldstadt,48.22142,16.37254,Entire home/apt,67,2,50,2023-08-26,3.93,1,92,46,
703387809998624699,Rental unit in Vienna · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,460664369,Jan,,Landstra§e,48.20747,16.39347,Entire home/apt,190,2,61,2023-08-25,4.93,3,337,58,
694158720972349053,Condo in Vienna · ★4.87 · 1 bedroom · 2 beds · 1 bath,59281564,Liya,,Favoriten,48.17206,16.37689,Entire home/apt,92,1,108,2023-08-23,8.37,5,242,101,
694242447460243715,Rental unit in Vienna · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,29748862,Osnat,,Leopoldstadt,48.2224037,16.3846738,Entire home/apt,131,3,29,2023-08-16,2.31,18,190,28,
703406422758864769,Rental unit in Vienna · ★4.75 · 1 bedroom · 1 bed · 1 bath,476655812,Johannes,,Leopoldstadt,48.21855,16.37651,Entire home/apt,43,1096,4,2023-03-01,0.38,1,0,4,
694250672324244708,Rental unit in Vienna · ★4.89 · 1 bedroom · 3 beds · 1 bath,159412535,Wieland,,Brigittenau,48.22654,16.36853,Entire home/apt,71,1,27,2023-08-26,2.64,1,286,27,
703427365439681899,Rental unit in Vienna · ★3.60 · 1 bedroom · 2 beds · 1 bath,476659646,Maria,,Leopoldstadt,48.21673,16.37674,Entire home/apt,25,30,5,2023-07-31,0.57,3,0,5,
703450557524302053,Rental unit in Vienna · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,460664369,Jan,,Landstra§e,48.20752,16.39518,Entire home/apt,181,2,57,2023-09-01,4.62,3,354,56,
694251361090324074,Rental unit in Vienna · ★4.81 · 1 bedroom · 1 bed · 1 bath,162241892,Florenz,,Neubau,48.2072045473183,16.342418901622295,Entire home/apt,92,1,37,2023-08-13,3.07,3,79,37,
694258886304507675,Rental unit in Vienna · ★4.08 · 1 bedroom · 2 beds · 1.5 baths,1643928,Harry,,Landstra§e,48.2060742,16.3934868,Entire home/apt,75,1,37,2023-08-26,2.88,29,340,34,
694629614545043061,Rental unit in Vienna · ★4.72 · 1 bedroom · 1 bed · 1 bath,162241892,Florenz,,Neubau,48.20613,16.3431,Entire home/apt,92,1,36,2023-08-18,2.81,3,70,34,
703474656726778162,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,222820655,Lena,,Landstra§e,48.20062,16.38898,Entire home/apt,85,3,2,2023-04-15,0.18,1,4,2,
703560585724974165,Condo in Vienna · ★4.91 · 1 bedroom · 1 bed · 1 bath,456597219,Herbert,,Meidling,48.1800995,16.341639,Entire home/apt,55,5,23,2023-08-07,1.93,2,299,23,
694694697953292704,Rental unit in Vienna · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,471303269,Michael,,Brigittenau,48.23004,16.37126,Private room,55,2,27,2023-08-13,2.13,2,59,24,
694777588270897376,Rental unit in Vienna · ★4.0 · 1 bedroom · 2 beds · 1.5 baths,151869337,Seb Jack Und Marc,,Mariahilf,48.1977,16.35018,Entire home/apt,140,26,6,2023-05-30,0.47,48,337,5,
703585095215744141,Condo in Vienna · 1 bedroom · 1 bed · 1 bath,40340678,Sabrina,,Wieden,48.19027,16.36434,Entire home/apt,80,10,1,2022-12-21,0.11,1,38,1,
703608879576870590,Rental unit in Vienna · ★4.93 · 1 bedroom · 4 beds · 1.5 baths,474169875,Xiajie,,Ottakring,48.21986,16.31809,Entire home/apt,110,1,14,2023-05-13,1.14,6,98,13,
694829668457044848,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,1685689,Marco,,Alsergrund,48.2251166,16.3506759,Entire home/apt,56,6,14,2023-08-31,1.09,2,154,9,
703617878222770605,Condo in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 private bath,477114966,Franz,,Hernals,48.22922,16.3076,Private room,49,2,7,2023-01-02,0.59,2,361,7,
694836548072627910,Condo in Vienna · ★4.85 · 1 bedroom · 1 bed · 1 bath,462546700,Teodor,,Donaustadt,48.22379,16.44948,Entire home/apt,51,1,34,2023-08-13,2.68,12,53,29,
694842041372184706,Condo in Vienna · ★4.70 · 1 bedroom · 1 bed · 1 bath,462546700,Teodor,,Donaustadt,48.22182,16.44948,Entire home/apt,50,1,33,2023-08-24,2.58,12,52,30,
694866231782614515,Condo in Vienna · ★4.83 · 1 bedroom · 1 bed · 1 bath,462546700,Teodor,,Donaustadt,48.22168,16.44978,Entire home/apt,40,1,24,2023-07-15,1.88,12,35,18,
703998535815692655,Condo in Vienna · ★4.85 · 2 bedrooms · 3 beds · 1 bath,460025391,Georg,,Mariahilf,48.19107,16.34764,Entire home/apt,109,2,27,2023-07-29,2.19,2,71,26,
694869129712819620,Condo in Vienna · ★4.91 · 1 bedroom · 1 bed · 1 bath,462546700,Teodor,,Donaustadt,48.22192,16.45111,Entire home/apt,51,1,44,2023-08-15,3.45,12,58,40,
694871656500803597,Condo in Vienna · ★4.80 · 1 bedroom · 1 bed · 1 bath,462546700,Teodor,,Donaustadt,48.22323,16.45173,Entire home/apt,48,1,30,2023-06-15,2.34,12,40,28,
704167530252800471,Rental unit in Vienna · ★4.69 · 1 bedroom · 1 bed · 1 bath,202760534,Aleksandra,,Wieden,48.198646863303374,16.36623669117405,Entire home/apt,72,3,32,2023-08-15,2.64,2,324,32,
705040141098311041,Condo in Vienna · ★4.88 · 1 bedroom · 2 beds · 1 bath,477114966,Franz,,Hernals,48.22091,16.33314,Entire home/apt,72,2,8,2022-10-30,0.65,2,179,7,
705132017366222780,Loft in Vienna · ★4.64 · 1 bedroom · 2 beds · 2 shared baths,477434376,Sebastian,,Simmering,48.16735,16.41178,Shared room,27,1,58,2023-08-24,4.75,3,347,58,
705452941285552172,Serviced apartment in Vienna · ★4.91 · 1 bedroom · 3 beds · 1 bath,189879084,Raimund,,Rudolfsheim-Fnfhaus,48.19306010835322,16.329551930688492,Entire home/apt,79,1,11,2023-09-04,1.24,2,342,11,
704253991962845652,Serviced apartment in Vienna · 1 bedroom · 2 beds · 1.5 baths,476512177,Home In Vienna,,Favoriten,48.14124345033724,16.39882068095091,Entire home/apt,130,2,0,,,4,330,0,
704260444789525176,Condo in Vienna · ★4.33 · 1 bedroom · 2 beds · 1 bath,18200441,Andy,,Brigittenau,48.22926,16.37543,Entire home/apt,63,3,3,2023-08-06,0.36,1,111,3,
705499551040424281,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 private bath,410652585,Moritz,,Rudolfsheim-Fnfhaus,48.20118,16.3255,Private room,62,2,7,2023-08-17,0.59,3,32,7,
705715935864916087,Condo in Vienna · ★4.97 · 1 bedroom · 1 bed · 1 bath,477546464,Nikola,,Rudolfsheim-Fnfhaus,48.19349,16.33153,Entire home/apt,49,2,74,2023-08-23,6.24,1,285,74,
704282137778509607,Rental unit in Vienna · ★4.92 · 1 bedroom · 1 bed · 1 bath,477249193,Florian,,Neubau,48.20122,16.34982,Entire home/apt,85,2,93,2023-09-03,7.56,2,258,92,
704460145683431243,Condo in Vienna · ★4.96 · 1 bedroom · 2 beds · 1 bath,56390273,Vera,,Wieden,48.1864104,16.372876,Entire home/apt,87,4,27,2023-09-06,3.91,1,103,27,
705741855995263699,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,416038388,Elke,,Favoriten,48.17229,16.36395,Entire home/apt,74,2,9,2023-08-27,0.81,3,356,9,
705772835151231078,Serviced apartment in Vienna · ★4.0 · 1 bedroom · 1 bed · 1 bath,208684312,Majde,,Brigittenau,48.2363,16.3836,Entire home/apt,63,2,3,2022-10-23,0.24,6,0,2,
704905331039495198,Rental unit in Vienna · 3 bedrooms · 3 beds · 1.5 baths,385064248,Blueground,,Landstra§e,48.19176419999999,16.3883795,Entire home/apt,140,30,0,,,299,217,0,
705834326490713899,Rental unit in Vienna · ★4.59 · 2 bedrooms · 3 beds · 1 bath,288328438,Julia,,Leopoldstadt,48.22354,16.39946,Entire home/apt,169,1,58,2023-08-23,4.96,11,161,58,
704905886705008170,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,385064248,Blueground,,Leopoldstadt,48.2065631,16.4305972,Entire home/apt,106,30,0,,,299,127,0,
704906366862856902,Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,385064248,Blueground,,Neubau,48.2038357,16.3399412,Entire home/apt,112,30,0,,,299,284,0,
705889415651345509,Rental unit in Vienna · ★4.87 · 1 bedroom · 3 beds · 1.5 baths,35508371,Markus,,Penzing,48.1977,16.30651,Entire home/apt,82,1,98,2023-09-05,8.01,15,353,97,
704933259780058033,Serviced apartment in Vienna · 2 bedrooms · 1 bed · 1 bath,4615178,Eva,,Favoriten,48.17466,16.37204,Entire home/apt,60,4,0,,,16,0,0,
706055403145954845,Place to stay in Vienna · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,8387305,Thomas,,Leopoldstadt,48.21783,16.40336,Private room,48,3,19,2023-09-03,1.67,1,308,19,
706150185819146790,Condo in Vienna · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,54883950,Patrick,,Mariahilf,48.1931,16.34983,Entire home/apt,249,3,14,2023-08-18,1.21,1,212,14,
713409591505729605,Rental unit in Vienna · ★4.50 · 1 bedroom · 2 beds · 1 bath,461111064,Dejan,,Neubau,48.1987,16.34074,Entire home/apt,70,2,22,2023-07-21,1.86,2,299,22,
713442700118886809,Rental unit in Vienna · ★4.92 · 2 bedrooms · 3 beds · 2 baths,367491211,Valbona,,Wieden,48.19801,16.36299,Entire home/apt,166,2,51,2023-09-01,4.37,5,183,51,
706369974333230480,Rental unit in Vienna · 2 bedrooms · 2 beds · 1.5 baths,385064248,Blueground,,Innere Stadt,48.2054149,16.3580979,Entire home/apt,210,30,0,,,299,0,0,
706413408030796841,Rental unit in Vienna · ★4.88 · 2 bedrooms · 3 beds · 1 bath,355890308,Tülin,,Penzing,48.1970267,16.2884365,Entire home/apt,166,2,17,2023-06-18,1.47,1,97,17,
713480689443817811,Condo in Vienna · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,37906727,Maximiliana,,Liesing,48.141273,16.272435,Entire home/apt,79,1,36,2023-08-27,3.16,2,197,36,
713499418752066239,Condo in Vienna · ★4.0 · 2 bedrooms · 3 beds · 1 bath,150784775,Jennifer,,Whring,48.221990827262154,16.338178373016355,Entire home/apt,96,3,4,2023-08-15,2.18,3,261,4,
706477927365842140,Condo in Vienna · ★4.70 · Studio · 2 beds · 1 bath,467757863,Apart Triester,,Favoriten,48.1718548,16.3519896,Entire home/apt,147,4,10,2023-02-23,0.87,40,157,10,
713554496880081530,Serviced apartment in Vienna · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,473779995,Merlinda,,Mariahilf,48.19438,16.35239,Entire home/apt,141,2,67,2023-09-01,5.66,56,303,67,
706890006634091321,Condo in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,190284979,Alena,,Neubau,48.20336,16.35322,Entire home/apt,98,30,14,2023-07-27,1.44,1,264,14,
713647802283802481,Rental unit in Vienna · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,479060923,Theresa,,Liesing,48.13582,16.27714,Shared room,35,1,9,2023-08-30,0.78,1,361,9,
